S8_w,S8_x,S8_y,S8_z,S6_w,S6_x,S6_y,S6_z,S4_w,S4_x,S4_y,S4_z,S5_w,S5_x,S5_y,S5_z,S5_4_rel_w,S5_4_rel_x,S5_4_rel_y,S5_4_rel_z,middle_pose_orientation_x,middle_pose_orientation_y,middle_pose_orientation_z
-0.0807,-0.0213,0.9326,0.3508,-0.1269,0.2113,0.9645,0.0937,-0.2133,0.1227,0.9566,-0.1558,-0.0395,0.1112,0.9726,0.2,0.921397418,-0.361762129,-0.127818607,-0.061784816,-13.85069433,-19.91415707,-0.627124398
-0.0811,-0.0209,0.933,0.3497,-0.1282,0.2073,0.966,0.0858,-0.2163,0.116,0.9561,-0.1598,-0.0387,0.1112,0.9726,0.2001,0.91930774,-0.366344624,-0.132406916,-0.05597592,-14.05821283,-19.79632773,-0.769277919
-0.0836,-0.0188,0.9335,0.3479,-0.1259,0.2623,0.95,0.1128,-0.2028,0.163,0.9528,-0.1556,-0.0422,0.1111,0.9729,0.1981,0.922110117,-0.360276994,-0.120860114,-0.07284403,-12.43518935,-21.13448299,-2.866326172
-0.0851,-0.0182,0.9336,0.3473,-0.126,0.2871,0.942,0.119,-0.2056,0.1849,0.9474,-0.1607,-0.0448,0.1116,0.973,0.1967,0.920179484,-0.357423995,-0.103315169,-0.121835059,-9.734438661,-21.88136729,-9.575293887
-0.0878,-0.0158,0.9335,0.3472,-0.1298,0.3162,0.9332,0.1099,-0.2384,0.2192,0.9298,-0.1743,-0.0478,0.1136,0.9731,0.1943,0.907373859,-0.366938765,-0.125172988,-0.162358693,-9.963471915,-18.1438964,-13.95511381
-0.091,-0.0131,0.934,0.3449,-0.1344,0.3278,0.9306,0.0905,-0.2609,0.2319,0.9161,-0.197,-0.0504,0.1152,0.9736,0.1898,0.894555514,-0.384114571,-0.141158118,-0.179724274,-12.00300656,-16.29410956,-16.16456279
-0.0916,-0.0109,0.9334,0.3467,-0.1417,0.3288,0.9309,0.0716,-0.2775,0.2335,0.907,-0.2136,-0.0501,0.1159,0.974,0.1875,0.884520242,-0.39865701,-0.156339834,-0.185079405,-13.90469598,-14.78034808,-16.78593165
-0.0928,-0.0087,0.9329,0.3475,-0.147,0.3264,0.932,0.0558,-0.2869,0.2305,0.9026,-0.2229,-0.0484,0.1166,0.974,0.1877,0.884138046,-0.399415723,-0.157680252,-0.184130209,-16.63293212,-12.76934138,-16.55503744
-0.0926,-0.0088,0.9326,0.3486,-0.1625,0.3007,0.939,0.0363,-0.2998,0.217,0.8989,-0.2342,-0.0455,0.1178,0.9743,0.1862,0.870242555,-0.422769369,-0.182338055,-0.175204993,-16.88210385,-12.28214316,-15.62947868
-0.0905,-0.0106,0.9325,0.3492,-0.1526,0.282,0.946,0.0457,-0.2891,0.2067,0.9083,-0.2204,-0.0435,0.1165,0.9739,0.1895,0.879596246,-0.411511637,-0.177219811,-0.159880438,-14.03607713,-17.27645504,-9.470491441
-0.0828,-0.0219,0.9356,0.3424,-0.1075,0.2247,0.9654,0.0759,-0.2003,0.1229,0.9605,-0.1484,-0.0427,0.111,0.9749,0.1878,0.921619932,-0.359615913,-0.119976602,-0.083058479,-13.04699263,-20.84056758,-2.926754132
-0.0828,-0.0219,0.9356,0.3424,-0.1075,0.2247,0.9654,0.0759,-0.2003,0.1229,0.9605,-0.1484,-0.0427,0.111,0.9749,0.1878,0.921835878,-0.358374254,-0.121752033,-0.0834443,-12.68220235,-21.87073757,1.661688323
-0.0833,-0.0228,0.9365,0.3398,-0.1049,0.2182,0.9678,0.067,-0.1976,0.109,0.963,-0.1467,-0.0423,0.1102,0.9755,0.1851,0.932803462,-0.338587615,-0.115704093,-0.042996406,-13.64173511,-21.21016111,1.838209983
-0.0835,-0.0214,0.9367,0.3392,-0.1058,0.2213,0.9674,0.063,-0.2,0.1087,0.9619,-0.151,-0.0415,0.1102,0.9757,0.1845,0.931472331,-0.341464192,-0.118919293,-0.040245544,-13.90320233,-20.96689933,1.528651811
-0.0865,-0.0183,0.9368,0.3383,-0.114,0.2445,0.9608,0.0632,-0.2035,0.1252,0.9577,-0.1599,-0.0417,0.111,0.9758,0.1835,0.927675382,-0.349177518,-0.117930122,-0.059882655,-13.80004108,-21.2228733,-1.077745788
-0.0895,-0.0166,0.9365,0.3385,-0.1174,0.2909,0.946,0.0807,-0.21,0.1822,0.9445,-0.1743,-0.0457,0.1126,0.9757,0.1818,0.92017305,-0.357171476,-0.109006834,-0.117590834,-11.68422081,-21.67651875,-9.159044239
-0.0908,-0.0155,0.9366,0.3379,-0.1187,0.3118,0.9389,0.0838,-0.2206,0.2063,0.9354,-0.1837,-0.0474,0.1141,0.9756,0.1812,0.913359386,-0.364133668,-0.112546827,-0.143228894,-10.22247811,-19.48190281,-14.8134818
-0.0933,-0.012,0.9366,0.3374,-0.1203,0.3311,0.932,0.0853,-0.2356,0.239,0.9232,-0.187,-0.0508,0.1182,0.9752,0.1796,0.907065308,-0.36392703,-0.117847336,-0.175788647,-9.646835737,-18.86078613,-17.02058791
-0.0958,-0.0093,0.9359,0.3385,-0.117,0.3387,0.9296,0.0848,-0.2365,0.2486,0.9194,-0.1915,-0.0491,0.1209,0.9747,0.1812,0.904610877,-0.366919514,-0.117016637,-0.182637175,-9.592939912,-19.22377221,-17.72887486
-0.0972,-0.0086,0.9362,0.3373,-0.1163,0.3356,0.9317,0.0761,-0.2332,0.2476,0.9201,-0.1937,-0.0488,0.1219,0.975,0.1788,0.904195087,-0.36978451,-0.114607573,-0.180432164,-9.314184821,-20.8256295,-16.8560479
-0.0968,-0.013,0.9381,0.3323,-0.0892,0.3038,0.9459,0.0692,-0.1725,0.2073,0.9498,-0.1582,-0.0449,0.1203,0.9755,0.178,0.931217091,-0.334891225,-0.069709098,-0.125790456,-7.408429594,-26.13407317,-11.22337775
-0.0968,-0.013,0.9381,0.3323,-0.0892,0.3038,0.9459,0.0692,-0.1725,0.2073,0.9498,-0.1582,-0.0449,0.1203,0.9755,0.178,0.931217091,-0.334891225,-0.069709098,-0.125790456,-6.289596945,-29.73891964,-2.947951069
-0.0903,-0.022,0.9419,0.3226,-0.0439,0.2564,0.9619,0.083,-0.113,0.1156,0.9827,-0.0894,-0.0416,0.1152,0.9777,0.1702,0.963736756,-0.262911188,-0.039631904,-0.022770239,-6.719296158,-31.79070459,3.204227384
-0.0903,-0.022,0.9419,0.3226,-0.0439,0.2564,0.9619,0.083,-0.113,0.1156,0.9827,-0.0894,-0.0416,0.1152,0.9777,0.1702,0.963736756,-0.262911188,-0.039631904,-0.022770239,-7.463732152,-31.79642844,4.050678765
-0.0886,-0.021,0.9432,0.3193,-0.0447,0.2856,0.9531,0.0895,-0.0983,0.1413,0.9818,-0.0799,-0.0416,0.1151,0.978,0.1686,0.967163238,-0.249130812,-0.022276717,-0.045087219,-4.070125004,-33.40940604,0.802960428
-0.0882,-0.0206,0.9436,0.3184,-0.0475,0.2949,0.9491,0.0989,-0.1027,0.1747,0.9767,-0.0696,-0.0415,0.1158,0.978,0.1679,0.968183308,-0.236739499,-0.02251956,-0.077899685,2.593578213,-31.96383074,-7.004960076
-0.0861,-0.0208,0.945,0.3146,-0.0578,0.322,0.9356,0.1324,-0.1137,0.2361,0.9643,-0.0357,-0.045,0.1165,0.978,0.1663,0.96998558,-0.197943102,-0.024388024,-0.139110486,11.85366724,-28.84976302,-14.95966488
-0.0805,-0.0198,0.9472,0.3096,-0.066,0.3518,0.919,0.1648,-0.1198,0.3017,0.9458,0.0069,-0.0457,0.1195,0.9779,0.1654,0.968719367,-0.181464844,-0.022707519,-0.167742858,20.0208246,-25.68627576,-20.97792243
-0.0773,-0.0172,0.9491,0.3045,-0.0665,0.3681,0.9096,0.1803,-0.1119,0.3345,0.9351,0.0319,-0.0466,0.1235,0.9776,0.1633,0.966065139,-0.119770262,-0.01513635,-0.228350875,24.18621056,-25.12497427,-23.59098932
-0.0737,-0.0158,0.9501,0.3024,-0.0635,0.3773,0.9033,0.1934,-0.1031,0.3536,0.9281,0.0536,-0.0441,0.1262,0.9775,0.1627,0.965228257,-0.096037146,-0.009085758,-0.242958282,27.37194154,-24.85086496,-25.16054418
-0.0734,-0.0128,0.9526,0.2947,-0.0511,0.3772,0.9023,0.202,-0.0853,0.3549,0.9282,0.0719,-0.0401,0.1305,0.9776,0.1596,0.967000564,-0.080408513,-0.003151595,-0.241732184,29.25427223,-26.03155781,-25.10752463
-0.074,-0.0122,0.953,0.2933,-0.0447,0.3698,0.906,0.2006,-0.073,0.3366,0.9355,0.0783,-0.0375,0.1309,0.9779,0.1582,0.968807754,-0.074394256,-0.001874076,-0.2363758,28.51121761,-30.24731985,-21.14275661
-0.0755,-0.0095,0.9528,0.2938,-0.0132,0.3239,0.9228,0.208,-0.0386,0.2655,0.9589,0.0914,-0.0338,0.1297,0.9779,0.1604,0.984003336,-0.065141649,0.020550694,-0.164534706,27.07922408,-34.17982564,-15.5067466
-0.0755,-0.0095,0.9528,0.2938,-0.0132,0.3239,0.9228,0.208,-0.0386,0.2655,0.9589,0.0914,-0.0338,0.1297,0.9779,0.1604,0.984003336,-0.065141649,0.020550694,-0.164534706,25.25480522,-39.65200252,-10.30558841
-0.0657,-0.0057,0.9501,0.3046,0.0001,0.3146,0.9221,0.225,-0.0029,0.2208,0.9703,0.098,-0.0298,0.1309,0.9754,0.1743,0.992672078,-0.067345456,0.051752431,-0.08595592,25.23598929,-40.1911517,-9.98723713
-0.0657,-0.0057,0.9501,0.3046,0.0001,0.3146,0.9221,0.225,-0.0029,0.2208,0.9703,0.098,-0.0298,0.1309,0.9754,0.1743,0.992672078,-0.067345456,0.051752431,-0.08595592,28.77389372,-36.12204213,-14.06507029
-0.0592,0,0.949,0.3094,-0.0226,0.3408,0.9068,0.2467,-0.0317,0.2755,0.9537,0.1155,-0.0313,0.1349,0.9732,0.1831,0.987638328,-0.057882319,0.033870064,-0.141679173,30.5153883,-34.43064864,-16.18252168
-0.058,0.0017,0.9487,0.3106,-0.0288,0.3497,0.9029,0.2481,-0.0383,0.2908,0.9487,0.1172,-0.0301,0.1359,0.9728,0.1849,0.987638328,-0.057882319,0.033870064,-0.141679173,32.53559118,-30.65100249,-19.69541646
-0.0592,0.0068,0.9476,0.3135,-0.0401,0.3691,0.8979,0.2361,-0.0633,0.3251,0.9379,0.1029,-0.0317,0.1384,0.9721,0.1864,0.982511211,-0.059166575,0.020693343,-0.175336311,30.70975735,-27.87290067,-22.19859239
-0.0611,0.0122,0.9432,0.3261,-0.0452,0.3782,0.8975,0.2218,-0.0816,0.3303,0.937,0.0792,-0.0321,0.1409,0.9705,0.1928,0.975776985,-0.085456956,0.007796902,-0.20123517,26.99619409,-27.21521259,-21.76434252
-0.0684,0.0193,0.937,0.3417,-0.0446,0.3834,0.9025,0.1905,-0.108,0.3136,0.9431,0.0223,-0.0285,0.1441,0.9674,0.206,0.965303532,-0.17934695,-0.016214142,-0.18910543,18.95478941,-27.76709096,-20.45019068
-0.0689,0.0216,0.9352,0.3465,-0.0407,0.3886,0.9026,0.1802,-0.1058,0.3101,0.9447,0.0087,-0.031,0.1445,0.9664,0.2099,0.963009413,-0.195587462,-0.009127869,-0.185135347,13.26548773,-27.10281366,-18.83318108
-0.072,0.0288,0.9297,0.3599,-0.0383,0.3886,0.9078,0.1524,-0.1258,0.2924,0.9474,-0.0311,-0.0259,0.1466,0.9642,0.219,0.952957109,-0.248378269,-0.028168595,-0.171427869,-0.939207146,-30.0557814,-13.97482546
-0.0795,0.0346,0.9252,0.3693,-0.0526,0.3829,0.9141,0.1215,-0.1334,0.2396,0.9528,-0.1295,-0.0255,0.1475,0.9621,0.2275,0.9429877,-0.294822186,-0.0290604,-0.151689056,-10.26340456,-28.67269465,-10.89886613
-0.078,0.037,0.9234,0.3738,-0.0538,0.3516,0.9236,0.1424,-0.1773,0.1987,0.9418,-0.2045,-0.0216,0.1489,0.9625,0.2254,0.902295938,-0.414883167,-0.061196595,-0.099944856,-14.75337717,-26.4489148,-9.150688498
-0.0756,0.0386,0.9223,0.377,-0.0485,0.3489,0.9218,0.1613,-0.1843,0.1898,0.9404,-0.2131,-0.0153,0.1497,0.961,0.2318,0.902295938,-0.414883167,-0.061196595,-0.099944856,-17.39436775,-26.02115505,-8.376698487
-0.0781,0.0399,0.9227,0.3752,-0.0495,0.3481,0.9208,0.1682,-0.1946,0.1781,0.935,-0.2368,-0.0162,0.1486,0.9622,0.2274,0.875526666,-0.466553485,-0.096419691,-0.080524199,-18.5588214,-25.27856819,-7.978154355
-0.0746,0.0363,0.9232,0.375,-0.046,0.3486,0.9208,0.1678,-0.1934,0.1778,0.9347,-0.2391,-0.0109,0.1469,0.9621,0.2292,0.874609354,-0.468036722,-0.096811804,-0.081409946,-17.89330993,-26.33400611,-8.558306099
-0.0747,0.0296,0.9254,0.3701,-0.0454,0.3542,0.9224,0.1466,-0.1751,0.1936,0.94,-0.2192,-0.0152,0.1439,0.9636,0.2244,0.879501834,-0.459012677,-0.090123026,-0.087531287,-11.3777693,-28.86881284,-11.02726056
-0.0712,0.0145,0.9282,0.3648,-0.0379,0.3675,0.9194,0.1344,-0.1415,0.2364,0.9512,-0.1381,-0.02,0.1383,0.9653,0.2204,0.92343381,-0.357853372,-0.046371872,-0.130616282,6.160654079,-29.2013006,-16.56439121
-0.0582,0.0042,0.9344,0.3512,-0.0371,0.3794,0.9016,0.2039,-0.1153,0.3112,0.9432,0.0091,-0.0192,0.137,0.967,0.2136,0.959010085,-0.20251924,-0.028164262,-0.196194772,26.46718061,-26.86760761,-23.30981889
-0.0505,0.0005,0.9364,0.3471,-0.0416,0.3871,0.8924,0.2278,-0.091,0.3377,0.9349,0.059,-0.0211,0.1371,0.967,0.2133,0.959269138,-0.20165883,-0.026466516,-0.196050911,36.13627764,-25.47281706,-25.67789035
-0.0413,-0.0073,0.9371,0.3463,-0.0477,0.3903,0.8795,0.2681,-0.0715,0.3626,0.921,0.1227,-0.0216,0.1355,0.9666,0.2163,0.967544634,-0.082474184,0.012587392,-0.238530811,41.92278584,-25.25065028,-27.12671422
-0.0381,-0.0092,0.9383,0.3434,-0.0455,0.3906,0.8748,0.2827,-0.0616,0.3702,0.9152,0.1467,-0.0215,0.1348,0.9673,0.2135,0.967544634,-0.082474184,0.012587392,-0.238530811,44.81055255,-24.6857278,-27.39290683
-0.027,-0.0109,0.938,0.3452,-0.0443,0.3926,0.8667,0.3043,-0.0494,0.3802,0.9066,0.1757,-0.0192,0.135,0.9669,0.2156,0.967538911,-0.037723143,0.026811292,-0.248448334,46.34183547,-24.46146849,-27.64233716
-0.0247,-0.01,0.9368,0.3488,-0.0413,0.3932,0.8615,0.3185,-0.0435,0.3822,0.9026,0.1928,-0.0186,0.1361,0.9653,0.2216,0.967020553,-0.012720246,0.033259777,-0.252196812,45.30643952,-24.92118808,-27.09413716
-0.0316,-0.0088,0.9364,0.3493,-0.0411,0.3923,0.8635,0.314,-0.0452,0.3785,0.9054,0.1865,-0.0196,0.1359,0.9652,0.2224,0.967808693,-0.020077625,0.032955764,-0.248710958,42.36805926,-25.27172873,-26.005653
-0.0373,0.0014,0.9327,0.3585,-0.0413,0.392,0.8687,0.2998,-0.0547,0.3688,0.9125,0.1679,-0.0175,0.1372,0.9639,0.2271,0.96875244,-0.034617897,0.028230409,-0.243974088,36.89400158,-25.2425054,-24.5424798
-0.0531,0.0175,0.9225,0.3817,-0.0427,0.3948,0.8818,0.2542,-0.0933,0.3367,0.9318,0.0977,-0.0182,0.1409,0.9581,0.2484,0.968303573,-0.100026405,0.011380438,-0.228590012,23.92281413,-26.06715797,-19.74830695
-0.0769,0.0227,0.9149,0.3956,-0.0272,0.3917,0.9044,0.1663,-0.1217,0.2684,0.9547,-0.0401,-0.0202,0.1381,0.9562,0.257,0.959948311,-0.201616489,-0.01771674,-0.19374248,6.729676042,-30.95957541,-14.70651242
-0.0937,0.0289,0.9173,0.3857,-0.0198,0.3942,0.9083,0.1381,-0.1207,0.2463,0.9578,-0.0849,-0.0195,0.1373,0.9569,0.2548,0.931227718,-0.337119334,-0.02241083,-0.136613494,3.208803959,-30.94147256,-13.35293945
-0.1188,0.0324,0.9202,0.3713,0.0061,0.3984,0.9067,0.1372,-0.1118,0.2365,0.9611,-0.0872,-0.0189,0.1331,0.9557,0.2615,0.928732559,-0.345584687,-0.021544205,-0.132525111,3.989609316,-31.90468189,-12.85906287
-0.127,0.0333,0.9207,0.3674,0.0166,0.3985,0.9068,0.1358,-0.1141,0.2388,0.9602,-0.0891,-0.0201,0.1313,0.9558,0.2621,0.928118474,-0.347035795,-0.015469526,-0.133876615,3.120644382,-31.54987687,-12.94590583
-0.1385,0.0356,0.9251,0.3516,0.0375,0.3945,0.9086,0.1316,-0.1118,0.2351,0.9603,-0.0999,-0.0222,0.1291,0.9575,0.2565,0.926842019,-0.351240594,-0.012531571,-0.132048765,1.836592979,-33.21838946,-12.48030091
-0.1398,0.0441,0.9318,0.3319,0.056,0.3916,0.9097,0.1256,-0.1035,0.2252,0.9617,-0.1165,-0.0189,0.1312,0.9581,0.2537,0.923463597,-0.364969317,-0.008570224,-0.118063261,-1.329017579,-33.68396436,-11.35203893
-0.1383,0.0482,0.9318,0.332,0.0534,0.389,0.9116,0.1209,-0.1073,0.2197,0.9612,-0.1271,-0.0194,0.1315,0.9576,0.2554,0.919076919,-0.377098844,-0.011279655,-0.113872068,-6.485627659,-33.95541296,-9.31417539
-0.1369,0.0555,0.9318,0.3312,0.0494,0.3853,0.9143,0.1146,-0.1133,0.1998,0.9598,-0.1605,-0.0169,0.1333,0.9562,0.2598,0.908971954,-0.404017916,-0.015608736,-0.101468601,-11.35093635,-33.41584658,-7.811957082
-0.1382,0.061,0.9323,0.3285,0.0416,0.3815,0.9167,0.1107,-0.125,0.1855,0.9553,-0.1929,-0.0155,0.1348,0.9553,0.2625,0.896686899,-0.433304156,-0.024505783,-0.087175571,-16.30550746,-32.81823654,-7.016940468
-0.1431,0.0671,0.9359,0.3145,0.0345,0.3746,0.921,0.1009,-0.14,0.1705,0.9453,-0.2401,-0.0159,0.1358,0.9565,0.2574,0.867865308,-0.489337645,-0.042392711,-0.074574354,-19.95011514,-32.40361562,-6.599473724
-0.1434,0.0696,0.9364,0.3123,0.031,0.3725,0.9219,0.1013,-0.1489,0.1635,0.939,-0.2631,-0.0148,0.1363,0.9564,0.2574,0.854998063,-0.51130535,-0.050575483,-0.070620616,-21.69590752,-31.95453169,-6.370367392
-0.1417,0.0704,0.9342,0.3197,0.0287,0.3745,0.9207,0.1051,-0.1511,0.1622,0.9384,-0.265,-0.014,0.1366,0.9557,0.2601,0.850587591,-0.518495951,-0.053126197,-0.069572305,-19.84615681,-31.95249965,-6.506230654
-0.138,0.0686,0.9268,0.3424,0.0277,0.3761,0.919,0.1145,-0.1448,0.1708,0.9459,-0.2344,-0.0136,0.1364,0.9531,0.2697,0.863699385,-0.496008819,-0.047113904,-0.076019099,-12.5969388,-32.92218368,-7.032383127
-0.1334,0.0581,0.9212,0.3606,0.0438,0.3752,0.915,0.1412,-0.1184,0.1884,0.9606,-0.1657,-0.0134,0.1351,0.952,0.2741,0.861402609,-0.499774656,-0.04669838,-0.077653721,-0.363745991,-34.1829731,-8.888233635
-0.1162,0.0377,0.9146,0.3853,0.0454,0.3782,0.9045,0.1913,-0.095,0.223,0.9686,-0.054,-0.0125,0.1312,0.9525,0.2745,0.938292348,-0.327019646,-0.010082546,-0.112089087,14.61406817,-31.83262721,-12.73184416
-0.1079,0.0253,0.9157,0.3861,0.0332,0.3775,0.9016,0.2083,-0.0913,0.2481,0.9643,0.0071,-0.0125,0.1297,0.9533,0.2722,0.954678933,-0.264498526,-0.008371987,-0.136229862,24.89428106,-30.03646443,-16.22423858
-0.0869,0.014,0.9169,0.389,-0.0003,0.3742,0.8965,0.237,-0.0819,0.2827,0.9526,0.0759,-0.015,0.1281,0.9566,0.2611,0.968649798,-0.182393812,3.36e-05,-0.168671471,32.93111681,-27.41477494,-18.31835633
-0.0535,-0.0015,0.9221,0.3831,-0.0417,0.3623,0.8853,0.2882,-0.0697,0.3159,0.9342,0.1497,-0.0219,0.118,0.9623,0.2438,0.973849635,-0.104712493,0.007936503,-0.201467599,37.40165635,-27.12311525,-19.79311559
-0.0509,-0.0034,0.9219,0.3839,-0.0426,0.3607,0.8834,0.2958,-0.0629,0.3207,0.9308,0.1633,-0.0249,0.1154,0.9642,0.237,0.974448745,-0.08502275,0.012740694,-0.207505302,41.08139078,-27.17159501,-20.70514538
-0.0484,-0.0076,0.9211,0.386,-0.0422,0.3574,0.8798,0.3101,-0.0551,0.322,0.9268,0.1849,-0.026,0.113,0.965,0.2351,0.97574413,-0.037320058,0.025736267,-0.214168741,42.3974839,-27.27869477,-20.20712605
-0.0502,-0.0073,0.9201,0.3883,-0.0429,0.3565,0.881,0.3078,-0.056,0.3212,0.9276,0.1821,-0.0264,0.1117,0.9647,0.2369,0.975425217,-0.041855247,0.026219127,-0.214723875,40.40862147,-27.12442257,-19.97899641
-0.0585,-0.0021,0.9165,0.3955,-0.051,0.3626,0.8869,0.2814,-0.0798,0.3175,0.9345,0.139,-0.0258,0.1127,0.9635,0.241,0.971941887,-0.092109961,0.008076754,-0.216285664,30.97196282,-26.44464434,-17.89616807
-0.0788,0.0034,0.9117,0.403,-0.0421,0.3637,0.9032,0.2238,-0.1047,0.2759,0.9541,0.0503,-0.0267,0.1134,0.961,0.2506,0.968960468,-0.135729592,-0.002039388,-0.206612996,17.4528217,-29.27310269,-13.98733912
-0.1055,0.0096,0.9108,0.3989,-0.0194,0.3707,0.9142,0.1621,-0.1162,0.2366,0.9636,-0.042,-0.0269,0.114,0.9613,0.2493,0.946059844,-0.287519899,-0.022012716,-0.147710935,5.831058478,-31.21330951,-10.75213266
-0.1171,0.0143,0.9099,0.3974,-0.0116,0.3747,0.9155,0.1454,-0.1149,0.2235,0.9653,-0.0693,-0.0278,0.1137,0.9603,0.2531,0.944985014,-0.29089681,-0.020142869,-0.148245184,-0.36573323,-32.66099548,-7.971135111
-0.1416,0.0257,0.9185,0.3681,0.0212,0.3773,0.918,0.1193,-0.1062,0.1801,0.9668,-0.1466,-0.0223,0.1159,0.9565,0.2666,0.922387741,-0.369340312,-0.021061581,-0.111108052,-8.827342798,-35.11273763,-5.258132045
-0.1491,0.0316,0.9245,0.3493,0.0249,0.3753,0.9207,0.1033,-0.1051,0.1704,0.9645,-0.1721,-0.0213,0.1187,0.9566,0.2653,0.899460336,-0.429364601,-0.014359622,-0.080068377,-15.18818043,-35.82004117,-3.460143628
-0.15,0.0381,0.9298,0.3337,0.027,0.3688,0.9247,0.0895,-0.1063,0.1471,0.9563,-0.229,-0.0202,0.1192,0.957,0.2634,0.874658397,-0.4808059,-0.016371077,-0.059416862,-17.78911146,-36.09446408,-2.513883302
-0.149,0.0434,0.9318,0.3279,0.0247,0.3681,0.9247,0.0929,-0.112,0.1405,0.9515,-0.2495,-0.0179,0.1198,0.9555,0.2689,0.869926828,-0.48936861,-0.018007803,-0.058492702,-21.14895065,-35.6431852,-1.792537994
-0.1488,0.046,0.9337,0.3222,0.0235,0.3682,0.9244,0.0954,-0.1176,0.1345,0.9468,-0.2672,-0.0176,0.1206,0.9552,0.2695,0.850817633,-0.522302069,-0.0272007,-0.050695429,-23.25039929,-35.28496018,-1.341775117
-0.1464,0.0482,0.9342,0.3217,0.0219,0.3676,0.924,0.1032,-0.1232,0.1312,0.9429,-0.2798,-0.0151,0.1206,0.9544,0.2723,0.846578176,-0.528930467,-0.030135085,-0.051281872,-24.9368966,-34.83602904,-1.053863607
-0.145,0.0493,0.9345,0.321,0.0207,0.3657,0.924,0.1094,-0.1268,0.1278,0.9397,-0.2904,-0.0137,0.1213,0.9542,0.2728,0.834847645,-0.547189753,-0.038036952,-0.04654002,-26.20373608,-34.46077899,-1.065574255
-0.1445,0.0507,0.934,0.3225,0.0194,0.3657,0.9242,0.1075,-0.1302,0.1279,0.9379,-0.2947,-0.0142,0.1216,0.9546,0.2713,0.832906973,-0.54988031,-0.040442663,-0.047560595,-25.87359691,-34.57005826,-1.438268975
-0.1425,0.0505,0.9304,0.3336,0.0219,0.3665,0.9243,0.1034,-0.122,0.1365,0.9434,-0.2764,-0.0136,0.1236,0.9549,0.2695,0.84495981,-0.531445192,-0.032720339,-0.050381606,-20.61906873,-35.68884983,-2.308838509
-0.1401,0.0472,0.9277,0.3426,0.025,0.3655,0.9241,0.1076,-0.1142,0.1442,0.9495,-0.2536,-0.0139,0.1235,0.9542,0.272,0.856590144,-0.512444375,-0.025234314,-0.054930114,-8.365494169,-37.48070436,-4.463963981
-0.127,0.0222,0.9224,0.3638,0.0613,0.3689,0.9152,0.1499,-0.0645,0.1936,0.9735,-0.1028,-0.0109,0.1196,0.9558,0.2683,0.900735098,-0.428531544,-0.004049571,-0.070856189,6.074328056,-37.95179855,-9.131220779
-0.1116,0.01,0.921,0.3729,0.0418,0.3698,0.9088,0.1882,-0.0571,0.2416,0.9686,-0.0079,-0.0126,0.1194,0.9588,0.2572,0.940359832,-0.32393027,0.018030506,-0.102310644,21.36982807,-34.01447481,-14.9890954
-0.0904,-0.0043,0.9228,0.3744,-0.0014,0.3619,0.8987,0.2474,-0.0677,0.2908,0.9498,0.0922,-0.0142,0.1179,0.9613,0.2485,0.971336703,-0.151267028,0.009801938,-0.183104392,32.48698961,-30.03684723,-18.80689406
-0.0686,-0.015,0.9261,0.3704,-0.0246,0.3606,0.8898,0.2782,-0.0541,0.3203,0.9351,0.1414,-0.0181,0.1138,0.9645,0.2373,0.972997246,-0.085887766,0.024664511,-0.21281756,38.73897025,-28.88219294,-21.21700652
-0.0585,-0.0287,0.9306,0.3599,-0.0254,0.3555,0.8848,0.2998,-0.035,0.3308,0.9271,0.1724,-0.023,0.1074,0.9684,0.2236,0.972436895,-0.059961165,0.030985907,-0.223183821,44.13335505,-29.29914419,-22.53311256
-0.0482,-0.0416,0.9331,0.3537,-0.0197,0.3547,0.877,0.3231,-0.0191,0.3439,0.9166,0.2026,-0.0227,0.0996,0.9716,0.2134,0.968578565,0.007148548,0.055463665,-0.242339107,48.77831765,-28.62899412,-24.37262076
-0.0429,-0.0507,0.9351,0.348,-0.0115,0.3596,0.8678,0.3425,-0.0061,0.3574,0.906,0.2265,-0.023,0.0981,0.9725,0.2094,0.963875616,0.038182989,0.06753689,-0.254803109,52.33265067,-27.77483021,-26.14751195
-0.036,-0.0612,0.9351,0.347,-0.0075,0.3622,0.8616,0.3553,0.001,0.3679,0.8981,0.2405,-0.0223,0.096,0.9735,0.206,0.959318455,0.057429036,0.073714285,-0.266413612,54.36645678,-27.87393979,-26.50171524
-0.0335,-0.0647,0.9353,0.3462,-0.0052,0.3612,0.8599,0.3604,0.0051,0.3683,0.8964,0.2463,-0.0212,0.0947,0.9735,0.2066,0.95845859,0.062878087,0.076747329,-0.267419755,55.43416927,-27.9390269,-26.71084054
-0.0323,-0.0656,0.9357,0.345,-0.002,0.3612,0.8572,0.3668,0.0101,0.3709,0.8936,0.2523,-0.0194,0.0953,0.9737,0.2057,0.957287168,0.070019213,0.079431759,-0.269052382,54.09413004,-27.97358086,-26.16780922
-0.0336,-0.0547,0.9311,0.3588,-0.0158,0.3607,0.8615,0.3566,-0.0077,0.3665,0.9011,0.231,-0.0197,0.1006,0.9714,0.2138,0.959344882,0.057323524,0.075459057,-0.265852103,50.13929147,-27.41280096,-24.91458092
-0.0382,-0.0366,0.9221,0.3831,-0.0417,0.3623,0.8759,0.3158,-0.0413,0.3519,0.9172,0.1819,-0.0166,0.1104,0.9649,0.2376,0.965176194,0.009347565,0.051533919,-0.256304101,38.34753303,-27.29143141,-21.80114916
