S8_w,S8_x,S8_y,S8_z,S9_w,S9_x,S9_y,S9_z,S4_w,S4_x,S4_y,S4_z,S5_w,S5_x,S5_y,S5_z,S5_4_rel_w,S5_4_rel_x,S5_4_rel_y,S5_4_rel_z,middle_pose_orientation_x,middle_pose_orientation_y,middle_pose_orientation_z
0.2969,0.0084,0.927,0.229,0.4041,-0.0753,0.8198,0.3986,-0.586,-0.0713,0.7482,0.3024,0.1559,0.0781,0.9718,0.1585,0.677203687,0.142871742,-0.721463749,-0.02174605,24.85793126,30.42138031,44.5040598
0.2969,0.0108,0.9268,0.2294,0.4126,-0.0628,0.8197,0.392,-0.5793,-0.0837,0.7522,0.3023,0.1556,0.0778,0.9714,0.1609,0.677197738,0.142367963,-0.721551782,-0.022307237,23.92396495,30.27010621,45.98874876
0.2969,0.0108,0.9268,0.2294,0.4126,-0.0628,0.8197,0.392,-0.5793,-0.0837,0.7522,0.3023,0.1556,0.0778,0.9714,0.1609,0.677885736,0.141126485,-0.721117615,-0.023315865,23.92396495,30.27010621,45.98874876
0.2976,0.0123,0.9264,0.2301,0.4229,-0.049,0.8191,0.3843,-0.5741,-0.0874,0.7554,0.3031,0.1558,0.078,0.9711,0.1624,0.677885736,0.141126485,-0.721117615,-0.023315865,23.66970176,28.60375312,46.75132072
0.2977,0.0137,0.9261,0.231,0.4285,-0.0406,0.8186,0.3801,-0.5709,-0.091,0.7565,0.3054,0.156,0.0783,0.9708,0.164,0.68845304,0.14194032,-0.711228209,0.00630806,23.66970176,28.60375312,46.75132072
0.2977,0.0137,0.9261,0.231,0.4285,-0.0406,0.8186,0.3801,-0.5709,-0.091,0.7565,0.3054,0.156,0.0783,0.9708,0.164,0.68845304,0.14194032,-0.711228209,0.00630806,23.66970176,28.60375312,46.75132072
0.2973,0.0158,0.9259,0.2321,0.4331,-0.0322,0.8184,0.376,-0.5691,-0.0919,0.757,0.3074,0.1555,0.079,0.9705,0.1658,0.690002636,0.142177864,-0.709672524,0.006835682,24.16388937,27.96211706,47.29462157
0.2973,0.0158,0.9259,0.2321,0.4331,-0.0322,0.8184,0.376,-0.5691,-0.0919,0.757,0.3074,0.1555,0.079,0.9705,0.1658,0.690002636,0.142177864,-0.709672524,0.006835682,24.16388937,27.96211706,47.29462157
0.2971,0.017,0.926,0.2321,0.4355,-0.0286,0.818,0.3745,-0.5674,-0.0917,0.7574,0.3095,0.1549,0.0794,0.9705,0.1665,0.691525251,0.14343783,-0.707935915,0.00671981,24.37183051,27.48627502,47.56147007
0.2976,0.0177,0.9257,0.2324,0.4379,-0.026,0.817,0.374,-0.5666,-0.0931,0.7576,0.3101,0.1549,0.08,0.9703,0.1669,0.691794676,0.14357175,-0.707628182,0.008344758,24.37183051,27.48627502,47.56147007
0.2985,0.0194,0.9254,0.2325,0.4379,-0.0258,0.8169,0.3742,-0.5632,-0.0916,0.759,0.3132,0.1553,0.0803,0.9702,0.1674,0.691794676,0.14357175,-0.707628182,0.008344758,24.37183051,27.48627502,47.56147007
0.2981,0.0189,0.9255,0.2327,0.4345,-0.0281,0.8182,0.3753,-0.5629,-0.0897,0.759,0.3143,0.1563,0.0806,0.97,0.1676,0.693805283,0.146336106,-0.705122482,0.004718016,24.70364811,27.47180522,47.34243957
0.2981,0.0189,0.9255,0.2327,0.4345,-0.0281,0.8182,0.3753,-0.5629,-0.0897,0.759,0.3143,0.1563,0.0806,0.97,0.1676,0.693805283,0.146336106,-0.705122482,0.004718016,24.70364811,27.47180522,47.34243957
0.2973,0.0156,0.9259,0.2324,0.4185,-0.0504,0.8195,0.388,-0.5673,-0.0851,0.7557,0.3156,0.1561,0.0805,0.9702,0.1663,0.690414256,0.148172132,-0.708077065,-0.000209327,25.70939419,27.383214,46.85352127
0.2973,0.0156,0.9259,0.2324,0.4185,-0.0504,0.8195,0.388,-0.5673,-0.0851,0.7557,0.3156,0.1561,0.0805,0.9702,0.1663,0.690414256,0.148172132,-0.708077065,-0.000209327,25.70939419,27.383214,46.85352127
0.2987,0.0073,0.9261,0.2301,0.4059,-0.0775,0.8182,0.3994,-0.5581,-0.066,0.7582,0.3304,0.1591,0.0822,0.9703,0.1619,0.695084166,0.162489677,-0.700129129,-0.016562284,25.70939419,27.383214,46.85352127
0.2987,0.0073,0.9261,0.2301,0.4059,-0.0775,0.8182,0.3994,-0.5581,-0.066,0.7582,0.3304,0.1591,0.0822,0.9703,0.1619,0.695084166,0.162489677,-0.700129129,-0.016562284,27.87726074,25.61845369,45.50523095
0.3004,-0.0003,0.926,0.2283,0.4042,-0.0855,0.8177,0.4005,-0.5461,-0.0427,0.7605,0.3485,0.1629,0.085,0.9703,0.157,0.696225601,0.171010513,-0.696710142,-0.024905736,27.87726074,25.61845369,45.50523095
0.3004,-0.0003,0.926,0.2283,0.4042,-0.0855,0.8177,0.4005,-0.5461,-0.0427,0.7605,0.3485,0.1629,0.085,0.9703,0.157,0.694670629,0.171535023,-0.69817348,-0.023711706,30.71401652,22.84876811,43.55825477
0.2998,-0.0042,0.9263,0.2282,0.4023,-0.0887,0.8176,0.402,-0.535,-0.0259,0.7629,0.3618,0.1629,0.0866,0.9705,0.1549,0.694019545,0.172310246,-0.698706905,-0.021323969,30.71401652,22.84876811,43.55825477
0.2993,-0.007,0.9265,0.2277,0.3993,-0.0938,0.8178,0.4036,-0.5327,-0.0216,0.7619,0.3677,0.1627,0.0877,0.9706,0.1538,0.693778991,0.172560616,-0.698928622,-0.019807239,30.71401652,22.84876811,43.55825477
0.2993,-0.007,0.9265,0.2277,0.3993,-0.0938,0.8178,0.4036,-0.5327,-0.0216,0.7619,0.3677,0.1627,0.0877,0.9706,0.1538,0.693778991,0.172560616,-0.698928622,-0.019807239,32.86907761,21.5408295,43.81281033
0.3015,-0.0128,0.9262,0.2259,0.3959,-0.1047,0.8167,0.4063,-0.5136,-0.0174,0.7629,0.392,0.1635,0.0909,0.9704,0.1521,0.714538383,0.220565377,-0.66155192,-0.055989923,32.86907761,21.5408295,43.81281033
0.3015,-0.0128,0.9262,0.2259,0.3959,-0.1047,0.8167,0.4063,-0.5136,-0.0174,0.7629,0.392,0.1635,0.0909,0.9704,0.1521,0.714538383,0.220565377,-0.66155192,-0.055989923,35.75870639,16.93269405,44.45932663
0.3033,-0.0174,0.9262,0.223,0.3925,-0.1141,0.8165,0.4077,-0.4774,-0.0119,0.7675,0.4276,0.1652,0.0963,0.97,0.1499,0.720915169,0.232973397,-0.650292489,-0.055896275,35.75870639,16.93269405,44.45932663
0.3033,-0.0174,0.9262,0.223,0.3925,-0.1141,0.8165,0.4077,-0.4774,-0.0119,0.7675,0.4276,0.1652,0.0963,0.97,0.1499,0.728601641,0.255730699,-0.632867042,-0.05675179,35.75870639,16.93269405,44.45932663
0.3049,-0.0202,0.926,0.2212,0.3914,-0.119,0.8164,0.4076,-0.4644,-0.0079,0.7666,0.4433,0.1663,0.0983,0.9697,0.149,0.728601641,0.255730699,-0.632867042,-0.05675179,39.51706186,12.36984504,45.16578727
0.3049,-0.0202,0.926,0.2212,0.3914,-0.119,0.8164,0.4076,-0.4644,-0.0079,0.7666,0.4433,0.1663,0.0983,0.9697,0.149,0.731505983,0.271340707,-0.622643125,-0.059906232,39.51706186,12.36984504,45.16578727
0.3056,-0.0217,0.926,0.2203,0.3904,-0.122,0.8163,0.4077,-0.4542,-0.0031,0.7658,0.4551,0.1666,0.0997,0.9696,0.1483,0.731505983,0.271340707,-0.622643125,-0.059906232,41.02610206,10.03558334,45.75393027
0.3068,-0.0232,0.926,0.2186,0.3898,-0.1251,0.8162,0.4076,-0.4454,-0.0058,0.766,0.4633,0.1674,0.1018,0.9694,0.1474,0.730023874,0.270815953,-0.624882668,-0.05696941,41.02610206,10.03558334,45.75393027
0.3068,-0.0232,0.926,0.2186,0.3898,-0.1251,0.8162,0.4076,-0.4454,-0.0058,0.766,0.4633,0.1674,0.1018,0.9694,0.1474,0.730023874,0.270815953,-0.624882668,-0.05696941,41.02610206,10.03558334,45.75393027
0.308,-0.0252,0.9259,0.2171,0.3892,-0.1277,0.8162,0.4071,-0.4291,-0.0029,0.7673,0.4764,0.1681,0.1038,0.9692,0.1468,0.741254305,0.305068867,-0.59481058,-0.060625199,42.00935974,8.199826032,45.79409357
0.308,-0.0252,0.9259,0.2171,0.3892,-0.1277,0.8162,0.4071,-0.4291,-0.0029,0.7673,0.4764,0.1681,0.1038,0.9692,0.1468,0.741254305,0.305068867,-0.59481058,-0.060625199,42.00935974,8.199826032,45.79409357
0.3076,-0.0253,0.9261,0.2167,0.3886,-0.1282,0.8164,0.4073,-0.4301,-0.002,0.7656,0.4782,0.1683,0.1046,0.9691,0.1462,0.739407206,0.30690182,-0.596090563,-0.061353871,42.09395326,8.46643816,45.9352047
0.3076,-0.0253,0.9261,0.2167,0.3886,-0.1282,0.8164,0.4073,-0.4301,-0.002,0.7656,0.4782,0.1683,0.1046,0.9691,0.1462,0.739407206,0.30690182,-0.596090563,-0.061353871,42.09395326,8.46643816,45.9352047
0.3078,-0.0255,0.9259,0.2172,0.389,-0.1283,0.8158,0.4081,-0.4279,-0.0015,0.7667,0.4785,0.1681,0.1045,0.9692,0.1463,0.741069409,0.307157929,-0.593878508,-0.061469141,42.09395326,8.46643816,45.9352047
0.3087,-0.025,0.9255,0.2174,0.3907,-0.1267,0.8155,0.4075,-0.426,-0.007,0.7709,0.4732,0.1687,0.1044,0.969,0.1467,0.743983129,0.302211096,-0.593401098,-0.055069893,40.78864032,8.007185151,46.20110457
0.3094,-0.0244,0.9253,0.2174,0.3917,-0.1257,0.8153,0.4072,-0.4268,-0.0104,0.773,0.4691,0.1694,0.1043,0.9688,0.147,0.743983129,0.302211096,-0.593401098,-0.055069893,40.78864032,8.007185151,46.20110457
0.3094,-0.0244,0.9253,0.2174,0.3917,-0.1257,0.8153,0.4072,-0.4268,-0.0104,0.773,0.4691,0.1694,0.1043,0.9688,0.147,0.744601589,0.29813811,-0.59500274,-0.05151583,39.4700511,9.224787497,47.56115636
0.3094,-0.0244,0.9253,0.2174,0.3917,-0.1257,0.8153,0.4072,-0.4268,-0.0104,0.773,0.4691,0.1694,0.1043,0.9688,0.147,0.744601589,0.29813811,-0.59500274,-0.05151583,39.4700511,9.224787497,47.56115636
0.3115,-0.0208,0.9248,0.2171,0.3956,-0.1201,0.8148,0.4063,-0.4405,-0.0293,0.7706,0.4594,0.1707,0.1041,0.9683,0.1489,0.744409591,0.297318205,-0.595560837,-0.052569343,39.4700511,9.224787497,47.56115636
0.3115,-0.0208,0.9248,0.2171,0.3956,-0.1201,0.8148,0.4063,-0.4405,-0.0293,0.7706,0.4594,0.1707,0.1041,0.9683,0.1489,0.736508869,0.289309161,-0.610409505,-0.035427832,37.5968869,10.75322736,49.46262927
0.3129,-0.0158,0.9242,0.2179,0.4042,-0.1061,0.8137,0.4038,-0.4515,-0.0501,0.7707,0.4467,0.1724,0.1051,0.9675,0.1517,0.732557004,0.280658639,-0.619727358,-0.02299927,37.5968869,10.75322736,49.46262927
0.3129,-0.0158,0.9242,0.2179,0.4042,-0.1061,0.8137,0.4038,-0.4515,-0.0501,0.7707,0.4467,0.1724,0.1051,0.9675,0.1517,0.730415318,0.276490559,-0.624331129,-0.016033566,36.80930164,12.0681085,50.47202581
0.3125,-0.0125,0.9241,0.2191,0.4119,-0.0925,0.8128,0.4013,-0.4574,-0.0551,0.7694,0.4423,0.1719,0.105,0.9672,0.154,0.730415318,0.276490559,-0.624331129,-0.016033566,36.80930164,12.0681085,50.47202581
0.3125,-0.0103,0.9241,0.2194,0.4172,-0.0846,0.8115,0.4002,-0.4618,-0.0603,0.7687,0.4381,0.1715,0.1055,0.9671,0.1551,0.72594118,0.266134913,-0.634135345,-0.007346792,36.80930164,12.0681085,50.47202581
0.3125,-0.0103,0.9241,0.2194,0.4172,-0.0846,0.8115,0.4002,-0.4618,-0.0603,0.7687,0.4381,0.1715,0.1055,0.9671,0.1551,0.72594118,0.266134913,-0.634135345,-0.007346792,36.57271556,12.12946744,50.81722908
0.3122,-0.0067,0.9239,0.2207,0.4265,-0.0694,0.809,0.3982,-0.4573,-0.0587,0.7694,0.4418,0.1728,0.1079,0.9662,0.1577,0.727839597,0.266380546,-0.63183445,-0.008726592,36.61273766,12.40355469,50.6509985
0.3122,-0.0067,0.9239,0.2207,0.4265,-0.0694,0.809,0.3982,-0.4573,-0.0587,0.7694,0.4418,0.1728,0.1079,0.9662,0.1577,0.727839597,0.266380546,-0.63183445,-0.008726592,36.61273766,12.40355469,50.6509985
0.3115,-0.0049,0.9239,0.2218,0.4318,-0.0598,0.8079,0.3964,-0.4642,-0.0601,0.7687,0.4356,0.1715,0.1076,0.9661,0.1594,0.727661308,0.263710439,-0.63313734,-0.010145585,36.61273766,12.40355469,50.6509985
0.3115,-0.0049,0.9239,0.2218,0.4318,-0.0598,0.8079,0.3964,-0.4642,-0.0601,0.7687,0.4356,0.1715,0.1076,0.9661,0.1594,0.726184452,0.258727808,-0.63690913,-0.007926178,36.61273766,12.40355469,50.6509985
0.3125,-0.0045,0.9235,0.2222,0.4312,-0.0607,0.8079,0.397,-0.4624,-0.0599,0.7699,0.4356,0.1734,0.108,0.9656,0.16,0.725167023,0.25798132,-0.638358655,-0.008755263,36.20709544,12.45730542,50.56427602
0.3125,-0.0045,0.9235,0.2222,0.4312,-0.0607,0.8079,0.397,-0.4624,-0.0599,0.7699,0.4356,0.1734,0.108,0.9656,0.16,0.725167023,0.25798132,-0.638358655,-0.008755263,36.66138801,12.85882222,50.46741526
0.3125,-0.0045,0.9235,0.2222,0.4312,-0.0607,0.8079,0.397,-0.4624,-0.0599,0.7699,0.4356,0.1734,0.108,0.9656,0.16,0.725167023,0.25798132,-0.638358655,-0.008755263,36.66138801,12.85882222,50.46741526
0.3101,-0.0054,0.924,0.2234,0.4228,-0.0665,0.811,0.3987,-0.463,-0.0562,0.768,0.4387,0.1732,0.108,0.9656,0.1603,0.728270031,0.261195555,-0.633452443,-0.011732311,36.66138801,12.85882222,50.46741526
0.3101,-0.0054,0.924,0.2234,0.4228,-0.0665,0.811,0.3987,-0.463,-0.0562,0.768,0.4387,0.1732,0.108,0.9656,0.1603,0.728270031,0.261195555,-0.633452443,-0.011732311,36.66138801,12.85882222,50.46741526
0.3116,-0.01,0.924,0.2211,0.4074,-0.0923,0.8135,0.4043,-0.4689,-0.054,0.7639,0.44,0.1721,0.1069,0.9664,0.1577,0.721233364,0.263947223,-0.640237357,-0.015824834,37.39760364,13.18368197,50.44322093
0.3116,-0.01,0.924,0.2211,0.4074,-0.0923,0.8135,0.4043,-0.4689,-0.054,0.7639,0.44,0.1721,0.1069,0.9664,0.1577,0.721233364,0.263947223,-0.640237357,-0.015824834,39.8582724,10.4720749,48.68954048
0.3137,-0.011,0.9236,0.2198,0.4041,-0.1019,0.8142,0.4039,-0.4609,-0.0471,0.7635,0.4497,0.1745,0.1076,0.9662,0.1557,0.719048438,0.26519269,-0.642187221,-0.015419299,39.8582724,10.4720749,48.68954048
0.3143,-0.0137,0.9235,0.2192,0.4023,-0.1054,0.8144,0.4045,-0.448,-0.0323,0.7644,0.4624,0.1755,0.1076,0.9662,0.1547,0.728098668,0.286021957,-0.621847613,-0.037004263,39.8582724,10.4720749,48.68954048
0.3135,-0.0156,0.9237,0.2191,0.4011,-0.1069,0.8144,0.4053,-0.4458,-0.0211,0.7654,0.4636,0.1751,0.1054,0.9668,0.1529,0.727976221,0.288648756,-0.620735922,-0.037675348,39.8582724,10.4720749,48.68954048
0.3114,-0.0189,0.9244,0.2191,0.4011,-0.1069,0.8141,0.4059,-0.4554,-0.0034,0.768,0.45,0.1741,0.1034,0.9676,0.1504,0.727976221,0.288648756,-0.620735922,-0.037675348,38.84042347,12.5355238,45.03376319
0.3112,-0.0197,0.9247,0.2182,0.4019,-0.107,0.8139,0.4055,-0.4658,0.0039,0.7687,0.4381,0.1737,0.1024,0.9683,0.1473,0.731307457,0.273471484,-0.621520435,-0.064149046,39.26715362,14.0355108,42.56718967
0.3112,-0.0197,0.9247,0.2182,0.4019,-0.107,0.8139,0.4055,-0.4658,0.0039,0.7687,0.4381,0.1737,0.1024,0.9683,0.1473,0.728435907,0.262636815,-0.628914809,-0.069779623,39.26715362,14.0355108,42.56718967
0.3112,-0.0197,0.9247,0.2182,0.4019,-0.107,0.8139,0.4055,-0.4658,0.0039,0.7687,0.4381,0.1737,0.1024,0.9683,0.1473,0.728435907,0.262636815,-0.628914809,-0.069779623,39.26715362,14.0355108,42.56718967
0.3106,-0.0236,0.9248,0.2182,0.4031,-0.1067,0.8133,0.4057,-0.4661,0.0303,0.7648,0.4436,0.1734,0.1012,0.9688,0.145,0.727966629,0.265191211,-0.628416691,-0.069503026,39.26715362,14.0355108,42.56718967
0.3106,-0.0236,0.9248,0.2182,0.4031,-0.1067,0.8133,0.4057,-0.4661,0.0303,0.7648,0.4436,0.1734,0.1012,0.9688,0.145,0.727966629,0.265191211,-0.628416691,-0.069503026,39.84274641,15.84930693,40.44189286
0.3096,-0.0242,0.9248,0.2194,0.4041,-0.1029,0.8126,0.4071,-0.4911,0.049,0.7541,0.4332,0.1716,0.1004,0.9694,0.1437,0.713985754,0.253887662,-0.641985007,-0.116707535,41.56839766,20.67846971,39.28301932
0.3096,-0.0242,0.9248,0.2194,0.4041,-0.1029,0.8126,0.4071,-0.4911,0.049,0.7541,0.4332,0.1716,0.1004,0.9694,0.1437,0.713985754,0.253887662,-0.641985007,-0.116707535,41.56839766,20.67846971,39.28301932
0.3087,-0.0246,0.9249,0.2203,0.4047,-0.1017,0.8118,0.4081,-0.51,0.0621,0.7398,0.4343,0.1706,0.1004,0.9696,0.1434,0.69890519,0.253243459,-0.655486665,-0.133178522,41.56839766,20.67846971,39.28301932
0.3085,-0.0251,0.9249,0.2205,0.4056,-0.1005,0.811,0.4092,-0.5181,0.0723,0.7329,0.4348,0.1689,0.1,0.97,0.1432,0.692974874,0.252810832,-0.659542407,-0.144486404,41.56839766,20.67846971,39.28301932
0.3085,-0.0251,0.9249,0.2205,0.4056,-0.1005,0.811,0.4092,-0.5181,0.0723,0.7329,0.4348,0.1689,0.1,0.97,0.1432,0.692974874,0.252810832,-0.659542407,-0.144486404,42.67195458,24.05877469,37.60980534
0.3088,-0.0252,0.9246,0.2213,0.4084,-0.0966,0.8098,0.4098,-0.5388,0.0901,0.7186,0.4301,0.1673,0.1,0.9702,0.1432,0.683516569,0.247950807,-0.667911279,-0.158808122,43.2022375,26.7161713,36.25047769
0.3088,-0.0252,0.9246,0.2213,0.4084,-0.0966,0.8098,0.4098,-0.5388,0.0901,0.7186,0.4301,0.1673,0.1,0.9702,0.1432,0.683516569,0.247950807,-0.667911279,-0.158808122,43.2022375,26.7161713,36.25047769
0.3078,-0.0249,0.9248,0.2222,0.4088,-0.0948,0.8093,0.4108,-0.5484,0.1024,0.7123,0.4257,0.1668,0.0999,0.9703,0.1431,0.670959214,0.23931111,-0.678940032,-0.177719889,43.2022375,26.7161713,36.25047769
0.3078,-0.0249,0.9248,0.2222,0.4088,-0.0948,0.8093,0.4108,-0.5484,0.1024,0.7123,0.4257,0.1668,0.0999,0.9703,0.1431,0.670959214,0.23931111,-0.678940032,-0.177719889,43.2022375,26.7161713,36.25047769
0.3064,-0.0244,0.9249,0.2232,0.4106,-0.09,0.8082,0.4122,-0.5798,0.1087,0.6983,0.4052,0.164,0.0985,0.971,0.1427,0.651622653,0.218908888,-0.702049454,-0.185992962,41.90093478,31.30936616,35.2325686
0.3064,-0.0244,0.9249,0.2232,0.4106,-0.09,0.8082,0.4122,-0.5798,0.1087,0.6983,0.4052,0.164,0.0985,0.971,0.1427,0.651622653,0.218908888,-0.702049454,-0.185992962,39.23635723,34.48752134,34.19911623
0.303,-0.0249,0.9257,0.2248,0.4118,-0.0853,0.8075,0.4134,-0.601,0.1057,0.6932,0.3832,0.1619,0.0963,0.9716,0.1425,0.651864708,0.21996659,-0.701331387,-0.186604897,39.23635723,34.48752134,34.19911623
0.303,-0.0249,0.9257,0.2248,0.4118,-0.0853,0.8075,0.4134,-0.601,0.1057,0.6932,0.3832,0.1619,0.0963,0.9716,0.1425,0.641143568,0.198592658,-0.71816574,-0.183667776,39.23635723,34.48752134,34.19911623
0.303,-0.0246,0.9257,0.225,0.4132,-0.0833,0.8072,0.413,-0.6022,0.1059,0.6928,0.3822,0.1622,0.0956,0.9716,0.1431,0.641143568,0.198592658,-0.71816574,-0.183667776,39.23635723,34.48752134,34.19911623
0.3032,-0.0234,0.9255,0.2255,0.414,-0.0818,0.8073,0.4124,-0.6038,0.1033,0.695,0.3762,0.1624,0.0952,0.9715,0.1434,0.640236413,0.197459732,-0.718847702,-0.185377916,38.34376263,34.85462962,33.91865788
0.3032,-0.0234,0.9255,0.2255,0.414,-0.0818,0.8073,0.4124,-0.6038,0.1033,0.695,0.3762,0.1624,0.0952,0.9715,0.1434,0.640236413,0.197459732,-0.718847702,-0.185377916,36.5437751,35.5776965,34.02912551
0.3016,-0.0214,0.9257,0.227,0.415,-0.0776,0.8076,0.4115,-0.6094,0.0919,0.6984,0.3637,0.1628,0.0936,0.9716,0.1439,0.640346927,0.180885123,-0.726671225,-0.170837103,36.5437751,35.5776965,34.02912551
0.3016,-0.0214,0.9257,0.227,0.415,-0.0776,0.8076,0.4115,-0.6094,0.0919,0.6984,0.3637,0.1628,0.0936,0.9716,0.1439,0.640346927,0.180885123,-0.726671225,-0.170837103,36.5437751,35.5776965,34.02912551
0.3005,-0.0209,0.926,0.2271,0.413,-0.0779,0.8089,0.4109,-0.6076,0.0838,0.7037,0.3583,0.1626,0.0921,0.9716,0.1444,0.644520074,0.176963811,-0.725827122,-0.162642773,36.5437751,35.5776965,34.02912551
0.3005,-0.0209,0.926,0.2271,0.413,-0.0779,0.8089,0.4109,-0.6076,0.0838,0.7037,0.3583,0.1626,0.0921,0.9716,0.1444,0.644520074,0.176963811,-0.725827122,-0.162642773,34.17168417,33.48267919,35.47788758
0.3026,-0.0148,0.9256,0.2266,0.416,-0.0739,0.8107,0.4051,-0.585,0.0495,0.7291,0.3513,0.1651,0.0888,0.9711,0.1477,0.644276945,0.17679317,-0.725803641,-0.163891635,28.88687176,30.86769516,37.54914161
0.3026,-0.0148,0.9256,0.2266,0.416,-0.0739,0.8107,0.4051,-0.585,0.0495,0.7291,0.3513,0.1651,0.0888,0.9711,0.1477,0.66783909,0.173367717,-0.712470586,-0.127750727,28.88687176,30.86769516,37.54914161
0.3024,-0.0115,0.9258,0.2261,0.4166,-0.0732,0.8114,0.4031,-0.5842,0.0156,0.7425,0.327,0.1657,0.0863,0.971,0.1491,0.66783909,0.173367717,-0.712470586,-0.127750727,28.88687176,30.86769516,37.54914161
0.3026,-0.0102,0.926,0.225,0.4165,-0.0748,0.8118,0.4022,-0.5872,-0.0042,0.745,0.3162,0.1672,0.0827,0.9707,0.151,0.673860697,0.154408856,-0.716051263,-0.096644994,28.88687176,30.86769516,37.54914161
0.3026,-0.0102,0.926,0.225,0.4165,-0.0748,0.8118,0.4022,-0.5872,-0.0042,0.745,0.3162,0.1672,0.0827,0.9707,0.151,0.673860697,0.154408856,-0.716051263,-0.096644994,26.23678742,30.93831608,40.25802429
0.3046,-0.0059,0.9257,0.2236,0.4191,-0.0723,0.8126,0.3981,-0.5814,-0.0251,0.7503,0.3134,0.1686,0.079,0.9703,0.1538,0.674749424,0.148234627,-0.720103018,-0.06474066,24.46415792,31.25624076,41.94525859
0.3046,-0.0059,0.9257,0.2236,0.4191,-0.0723,0.8126,0.3981,-0.5814,-0.0251,0.7503,0.3134,0.1686,0.079,0.9703,0.1538,0.676335493,0.147024405,-0.719385386,-0.058641205,24.46415792,31.25624076,41.94525859
0.3048,-0.0031,0.9259,0.223,0.4196,-0.0711,0.8129,0.3973,-0.5864,-0.0413,0.7498,0.3033,0.1685,0.0781,0.9703,0.1546,0.672509356,0.139559472,-0.725529727,-0.043138556,24.46415792,31.25624076,41.94525859
0.3048,-0.0031,0.9259,0.223,0.4196,-0.0711,0.8129,0.3973,-0.5864,-0.0413,0.7498,0.3033,0.1685,0.0781,0.9703,0.1546,0.672509356,0.139559472,-0.725529727,-0.043138556,24.46415792,31.25624076,41.94525859
0.3056,0.0025,0.9257,0.2225,0.4202,-0.0687,0.8137,0.3955,-0.5862,-0.0593,0.7498,0.3006,0.1674,0.0765,0.9702,0.1575,0.671442043,0.136998038,-0.72733715,-0.037118598,23.82098149,31.52129257,43.68010768
0.3056,0.0025,0.9257,0.2225,0.4202,-0.0687,0.8137,0.3955,-0.5862,-0.0593,0.7498,0.3006,0.1674,0.0765,0.9702,0.1575,0.672242827,0.138653559,-0.726700913,-0.027758868,23.82098149,31.52129257,43.68010768
0.3056,0.0025,0.9257,0.2225,0.4202,-0.0687,0.8137,0.3955,-0.5862,-0.0593,0.7498,0.3006,0.1674,0.0765,0.9702,0.1575,0.672242827,0.138653559,-0.726700913,-0.027758868,22.1457058,31.34705364,44.45037058
0.3054,0.0081,0.9261,0.221,0.4221,-0.0636,0.8153,0.391,-0.5853,-0.0749,0.7536,0.2896,0.1674,0.0748,0.9699,0.16,0.675648359,0.137219599,-0.723909426,-0.025004394,22.1457058,31.34705364,44.45037058
0.3054,0.0081,0.9261,0.221,0.4221,-0.0636,0.8153,0.391,-0.5853,-0.0749,0.7536,0.2896,0.1674,0.0748,0.9699,0.16,0.675648359,0.137219599,-0.723909426,-0.025004394,22.1457058,31.34705364,44.45037058
0.3058,0.0165,0.926,0.2206,0.4386,-0.0411,0.8142,0.3779,-0.5838,-0.0839,0.7551,0.2859,0.1676,0.0736,0.9694,0.1629,0.674696926,0.125267442,-0.727361519,-0.006111197,21.49569444,31.48587683,45.22653641
0.3058,0.0165,0.926,0.2206,0.4386,-0.0411,0.8142,0.3779,-0.5838,-0.0839,0.7551,0.2859,0.1676,0.0736,0.9694,0.1629,0.674696926,0.125267442,-0.727361519,-0.006111197,21.49569444,31.48587683,45.22653641
0.3067,0.0239,0.9259,0.2188,0.4478,-0.0279,0.8149,0.3668,-0.5825,-0.0878,0.7578,0.2802,0.1663,0.0723,0.9694,0.1651,0.674696926,0.125267442,-0.727361519,-0.006111197,20.01131805,32.06084935,45.29498992
0.3071,0.0267,0.9259,0.2179,0.4563,-0.0172,0.8144,0.3579,-0.5873,-0.0924,0.7551,0.2762,0.1659,0.0718,0.9693,0.1662,0.678289152,0.118415871,-0.725180804,-0.003782798,20.01131805,32.06084935,45.29498992
0.3075,0.0289,0.9257,0.2178,0.4582,-0.0155,0.8132,0.3582,-0.5869,-0.0944,0.7553,0.2757,0.1657,0.0715,0.9691,0.1674,0.678289152,0.118415871,-0.725180804,-0.003782798,20.01131805,32.06084935,45.29498992
0.3078,0.0303,0.9257,0.2175,0.4605,-0.0119,0.8128,0.3564,-0.5845,-0.0958,0.7575,0.2741,0.1653,0.0712,0.9691,0.1685,0.676943344,0.112227985,-0.727422659,0.002977253,19.82002851,31.60619501,45.37973176
0.3078,0.0303,0.9257,0.2175,0.4605,-0.0119,0.8128,0.3564,-0.5845,-0.0958,0.7575,0.2741,0.1653,0.0712,0.9691,0.1685,0.676943344,0.112227985,-0.727422659,0.002977253,19.82002851,31.60619501,45.37973176
0.3077,0.0291,0.9258,0.2174,0.4556,-0.018,0.8136,0.3605,-0.5835,-0.0945,0.7576,0.2764,0.166,0.0711,0.9689,0.169,0.675684446,0.111406773,-0.728717249,0.003198682,20.02142375,31.49644092,45.44049559
0.3077,0.0291,0.9258,0.2174,0.4556,-0.018,0.8136,0.3605,-0.5835,-0.0945,0.7576,0.2764,0.166,0.0711,0.9689,0.169,0.675684446,0.111406773,-0.728717249,0.003198682,20.02142375,31.49644092,45.44049559
